Id,SalePrice
1461,112720.86415539306
1462,153345.3511057721
1463,180038.7334494906
1464,200531.42408158066
1465,188906.23949898072
1466,171284.28837883275
1467,178329.55318526484
1468,163196.69698941123
1469,194855.8758882384
1470,116727.53229462169
1471,177635.2060851364
1472,100793.39230047958
1473,95928.46396765643
1474,143842.4082136123
1475,112305.51327274767
1476,361631.40707029466
1477,243140.587711074
1478,277278.30293901387
1479,274931.35904484
1480,536448.6076672433
1481,328426.5407242318
1482,205654.59355133516
1483,172603.72152910163
1484,163622.77377687016
1485,183935.623354386
1486,192873.54704484495
1487,329514.22003818705
1488,235087.5100244226
1489,189363.0193858587
1490,238398.92086751942
1491,190672.4537710902
1492,88273.86816259971
1493,179141.43789705966
1494,284907.9510713061
1495,280716.1835586565
1496,231921.51906204416
1497,183052.3207729066
1498,173568.1810878538
1499,161917.68842823355
1500,156065.32208414163
1501,177961.95266232468
1502,153788.6262062004
1503,285661.7973746488
1504,243719.02268057427
1505,228004.47703649974
1506,190958.40016121048
1507,262467.02574061195
1508,195661.43344923054
1509,157395.3542938954
1510,143687.1769874357
1511,156742.2868876284
1512,173524.5353611587
1513,144358.62958624164
1514,157795.96394312053
1515,197037.81341510828
1516,152397.17595182266
1517,175099.42488687436
1518,131330.99451652076
1519,211919.547432812
1520,125246.62780175645
1521,130523.14845224824
1522,173227.03038210963
1523,111516.99750703158
1524,121794.48827138293
1525,119614.94639870085
1526,107256.55042286689
1527,107655.88446294605
1528,138967.2499308915
1529,151019.08197925735
1530,201905.34335242352
1531,106674.91461421919
1532,99778.13933946133
1533,149822.08549634874
1534,126547.5025398127
1535,146872.76695738288
1536,106826.82147756682
1537,58960.64336365312
1538,143163.63673160438
1539,181461.84606441256
1540,89481.67068519101
1541,133130.34168502578
1542,141303.63812865986
1543,188116.58998424697
1544,88662.94187569608
1545,116039.73402503639
1546,131152.27785427007
1547,127473.57201966557
1548,138603.07690656537
1549,120497.36102464446
1550,131143.2513260698
1551,110930.63290426538
1552,133444.3268946647
1553,134473.5747375596
1554,121115.29859717065
1555,158640.59302552958
1556,83517.90245282369
1557,99035.68361318497
1558,106180.14657091686
1559,74480.9044236612
1560,128055.50401767279
1561,116317.81177877571
1562,130928.4734472756
1563,121288.94439772164
1564,159777.59161407698
1565,142175.68205370675
1566,236999.42204542417
1567,79659.11718915001
1568,235886.4108330208
1569,128826.86618332451
1570,134055.63745716927
1571,116430.16593680505
1572,145769.39255612207
1573,235876.75540839188
1574,119027.44167393853
1575,234490.12489989994
1576,248619.95519479137
1577,179218.88810038683
1578,142084.83937004412
1579,143164.73607697905
1580,196001.22248906633
1581,151394.42641736203
1582,124609.0629433016
1583,304842.2673317731
1584,221464.53191377912
1585,137550.41523663356
1586,75982.78438329301
1587,105946.95592178819
1588,154693.98452119858
1589,96035.7975315385
1590,137746.2920706138
1591,92692.9483486121
1592,120712.41512864064
1593,126294.08261195473
1594,131070.39110025091
1595,103495.7215796815
1596,221292.3183622981
1597,194955.90072065502
1598,220288.87701280654
1599,167991.0303671781
1600,155846.27941485794
1601,68014.50916981988
1602,111388.94513339468
1603,78165.25936125188
1604,268034.8697037253
1605,239233.88511797515
1606,164080.06776607377
1607,183057.3773950931
1608,208743.6769027596
1609,178602.97827768486
1610,149054.8625626764
1611,132739.88763506548
1612,169109.80036910696
1613,167020.54631275334
1614,120536.93176808482
1615,91907.23394540673
1616,79492.17393377103
1617,96140.04269471104
1618,130126.32991899236
1619,140671.24790027333
1620,165207.79993534318
1621,132293.4430047306
1622,142990.48813355638
1623,259683.57374115023
1624,209030.90458451398
1625,117496.26403756865
1626,169725.65953451305
1627,195516.15533657608
1628,282385.6549443647
1629,174743.70919993613
1630,380847.5245898198
1631,216475.39252606797
1632,235438.3767771245
1633,173030.4218533396
1634,186166.24678865643
1635,172102.13660041455
1636,150677.164887922
1637,205988.07310459562
1638,176816.77241250727
1639,187525.503955476
1640,258287.66771780042
1641,180459.2040341817
1642,234500.94753718522
1643,214085.09080810315
1644,234112.3337356054
1645,217074.16131639923
1646,155258.93563116016
1647,158235.62564598222
1648,130078.72775400129
1649,141086.98411264445
1650,114544.80237311265
1651,120902.37429858283
1652,101407.90036377619
1653,102790.31329180916
1654,145658.93913879848
1655,130924.68421327535
1656,137441.50976979075
1657,147274.10690513506
1658,144920.3438019208
1659,123555.56728224712
1660,153012.78141958168
1661,453324.6599370426
1662,412697.9529024368
1663,375625.6619315478
1664,564272.7169462201
1665,298977.9581853773
1666,327491.7843690488
1667,376609.6916024271
1668,333448.14040807396
1669,296425.8549384334
1670,330722.6135168847
1671,267093.0840366788
1672,448698.0583127702
1673,292356.6947257524
1674,239632.74907565463
1675,194744.95526082625
1676,193993.72330829958
1677,216880.5706097547
1678,507218.2276650854
1679,401005.60652966244
1680,318180.7536473188
1681,233459.08391381326
1682,315713.5825561134
1683,188481.5430028475
1684,173292.01925566755
1685,170578.27227702088
1686,170371.07910051598
1687,169687.89405453685
1688,187713.64524130564
1689,190564.62149435526
1690,195346.59227786554
1691,184324.224615824
1692,252669.48979464048
1693,161724.98127680173
1694,182234.22036751703
1695,168778.7749126316
1696,270272.94873333763
1697,175310.6786513584
1698,347580.1023987621
1699,319869.33580259525
1700,251129.33084100983
1701,265523.90504461335
1702,241130.86281464223
1703,239355.0046041738
1704,285702.1178154628
1705,236758.42337740862
1706,465955.5736391234
1707,206363.8722933013
1708,196939.66438346886
1709,260135.2934858643
1710,220552.68890566024
1711,265735.9971529582
1712,256187.69736467183
1713,275399.62233536947
1714,220787.7355555612
1715,203565.24034392627
1716,184866.48047450723
1717,175932.08884596266
1718,137021.97723288948
1719,211740.1908165504
1720,236567.62999451108
1721,155956.55302392854
1722,119449.81960553487
1723,149406.43314481433
1724,202541.14176991017
1725,238582.02526240225
1726,182955.58270344595
1727,148952.02062312307
1728,170676.1275633876
1729,164772.80059280907
1730,158561.08014391814
1731,116474.22725610771
1732,130776.1114258354
1733,112995.43801651012
1734,117429.04048606548
1735,121305.2687162209
1736,108248.34095381534
1737,313416.94929997355
1738,241418.13898436102
1739,257700.32375434102
1740,226791.95155231853
1741,197664.03328127935
1742,172026.97142917482
1743,175998.48775006953
1744,340283.78952886513
1745,208696.2637390567
1746,188341.80561128585
1747,211369.25808351557
1748,229622.0758491618
1749,134694.4284743821
1750,124109.33482463808
1751,252416.63925503244
1752,117589.65892236413
1753,151919.92651678473
1754,199392.7513059524
1755,160390.69582001326
1756,129692.66677943297
1757,123173.75789493136
1758,142533.592758924
1759,157901.91888483107
1760,159903.44887943278
1761,146401.31432659845
1762,180311.98557397132
1763,183526.29349974424
1764,111788.54206393127
1765,168978.03130626693
1766,197253.54018798965
1767,233065.09996890352
1768,141033.09082625675
1769,171163.8136819637
1770,154883.5438925947
1771,115221.5071195982
1772,128788.47868652282
1773,121047.02409694887
1774,146285.5277935164
1775,143828.48212914667
1776,120377.71625940617
1777,111864.92214695358
1778,141658.83635478484
1779,120471.08621551725
1780,174712.36082610383
1781,122717.60995446253
1782,90424.9402181321
1783,139012.16495232008
1784,106672.18190065352
1785,118533.70544329144
1786,145300.53461574073
1787,162480.85837016717
1788,67076.14594570997
1789,96808.04262137135
1790,82852.43525345428
1791,204932.68587904802
1792,159897.5153250033
1793,127412.95802750357
1794,155112.98211057225
1795,135619.55939905238
1796,125578.9599744219
1797,114757.85745124912
1798,118434.14735926689
1799,110404.3782793916
1800,123120.15549486714
1801,129610.0336420508
1802,136053.95908809276
1803,150282.04394783243
1804,138019.31863220263
1805,138109.0351512629
1806,130800.63255358078
1807,127841.98981572616
1808,114748.07654274712
1809,117410.65668415849
1810,133179.4170258008
1811,87990.78065511928
1812,94290.66796720674
1813,122894.92758280321
1814,96947.94316872786
1815,61269.09063300659
1816,103569.62700099297
1817,98876.43718921726
1818,142757.93685442282
1819,130377.33430427266
1820,68920.8553681731
1821,110441.02223029041
1822,146859.46646980132
1823,52366.98529157879
1824,124584.19810244424
1825,138391.2831012796
1826,106246.56155652585
1827,102946.80970164547
1828,134209.18841609906
1829,117264.83639800582
1830,138273.61330948945
1831,140455.82872566383
1832,76555.8803204802
1833,133229.33998570192
1834,119818.84518371134
1835,117520.79051474971
1836,122952.48262896716
1837,83548.06796701626
1838,121175.70499527355
1839,110688.9861451917
1840,132992.21819665117
1841,137779.3240328056
1842,94051.74714345943
1843,129342.6848895977
1844,136048.75889569073
1845,139756.58414788847
1846,153627.82376411554
1847,168635.2754135243
1848,57826.69420565561
1849,105737.26080972189
1850,114980.04248743708
1851,151363.55636180413
1852,126179.04713392115
1853,123622.70901064544
1854,165437.8831686643
1855,143216.1505243846
1856,227637.73944936963
1857,132305.80075892736
1858,136329.60639688408
1859,113761.91777457995
1860,138402.45208649707
1861,114363.76568897955
1862,333860.0225317162
1863,316583.53173199855
1864,316608.92607642256
1865,341956.9311571559
1866,327108.46752015554
1867,220885.4876196323
1868,293046.453027855
1869,205756.89031042188
1870,221327.35701910304
1871,246760.07280854115
1872,170828.90384786847
1873,248451.7517556811
1874,151466.01904687812
1875,194497.05620599687
1876,203696.76218207713
1877,208826.41529007952
1878,194089.85471992032
1879,127501.548025709
1880,130526.43417616856
1881,246949.65168349416
1882,244260.3777979148
1883,185248.27674520086
1884,202792.61491374476
1885,234070.6771228682
1886,283573.18304689415
1887,212013.07093714006
1888,271131.91862110514
1889,169327.33362133475
1890,117876.16903067353
1891,126450.14279607995
1892,98170.58060041683
1893,129998.52606324357
1894,123733.39961862822
1895,130793.97774050002
1896,125211.033165024
1897,112351.0297700867
1898,117733.70110953724
1899,164715.6924376549
1900,154807.85013513127
1901,167105.95512108484
1902,154767.1701101926
1903,230049.8596721679
1904,133865.34711936757
1905,199184.65540946185
1906,149654.215989607
1907,204168.09874665245
1908,112980.10645861633
1909,134522.96037556886
1910,121920.33494776706
1911,220601.76412350743
1912,342074.1000535058
1913,134430.71886746414
1914,73854.56442237688
1915,309309.980350598
1916,63677.35615688002
1917,234588.3395969808
1918,142613.1643159421
1919,170143.60465206095
1920,160002.1258403866
1921,381504.4731885057
1922,300924.43106869847
1923,240953.9958073963
1924,239260.34663535247
1925,196847.31532777008
1926,376721.01697058755
1927,129942.66767633066
1928,154334.9912200753
1929,124041.32935066737
1930,126992.96690451028
1931,137471.0759654764
1932,135703.10137392368
1933,185273.14004853554
1934,185868.95491202959
1935,170184.60098842395
1936,196154.40795845215
1937,180420.6664327008
1938,162757.3891901186
1939,235314.12991682187
1940,184428.70772072268
1941,165798.72641587982
1942,174485.2077142796
1943,212987.16379225007
1944,365804.98852446006
1945,383327.82048457285
1946,128073.7204929616
1947,301208.42541661987
1948,159430.2887648273
1949,237915.57569786633
1950,186101.37781484457
1951,233560.20312438888
1952,205009.16764512385
1953,160795.61869704878
1954,184082.69539896975
1955,134001.82375620992
1956,337941.1923105282
1957,148599.87871691395
1958,298530.639035338
1959,146871.20975679444
1960,111996.02378129287
1961,120622.24709607301
1962,98892.38724077604
1963,108868.94236912754
1964,105126.96565800732
1965,144998.71952089044
1966,135300.3894082976
1967,288334.4422697808
1968,447946.3314080163
1969,381424.63333230873
1970,432903.452283282
1971,487594.17437161086
1972,370582.08961138735
1973,268904.14990447985
1974,335345.871583709
1975,587875.296055063
1976,270317.31913261715
1977,364853.22004400386
1978,360736.8981033051
1979,309636.74532325746
1980,203201.9769171228
1981,337668.71846739337
1982,214537.57403622902
1983,199024.41095514703
1984,170853.04505420694
1985,228129.21712625248
1986,208455.17368476864
1987,190331.89822168136
1988,173684.88080384122
1989,191703.54058693183
1990,207812.83976299182
1991,232384.39169145704
1992,217799.53276859678
1993,168405.88397616183
1994,233768.66686854415
1995,186090.34121862194
1996,244643.367360259
1997,295678.82449225866
1998,312530.015031259
1999,272405.0196917792
2000,318381.30911531765
2001,276742.895519927
2002,236689.5088374572
2003,256146.93030440382
2004,290092.9176316113
2005,223143.98579526617
2006,217300.18732389848
2007,242971.50865664324
2008,216732.7066946388
2009,195647.37604943357
2010,190219.9530455639
2011,133552.49478828118
2012,171353.62022501198
2013,175116.69554682935
2014,181145.71853344783
2015,200935.61210742308
2016,190337.94715914503
2017,191744.9262622825
2018,115364.29374360839
2019,136499.54697593543
2020,99989.00969255793
2021,101098.19127806847
2022,182162.21942203486
2023,139351.31238197023
2024,279581.66419018153
2025,366537.64137665543
2026,178085.2326734889
2027,164411.8849149686
2028,153988.87645582826
2029,170527.45054816434
2030,263170.97374840186
2031,232526.06538057158
2032,242963.7996470907
2033,250976.46611439006
2034,174758.88943890078
2035,224932.26294523885
2036,198659.07565357583
2037,211872.2945085104
2038,342367.2144257524
2039,221331.4959014761
2040,293097.92552374373
2041,294115.48002558836
2042,210493.71483986414
2043,183008.33673148524
2044,168749.3238730084
2045,207473.26620295833
2046,151964.35060714564
2047,142849.30585649202
2048,140462.78148324596
2049,147893.80947416578
2050,169209.78465622876
2051,104551.0409876782
2052,120346.32698863462
2053,148613.14652742285
2054,96052.11065822178
2055,146995.1073572305
2056,144732.70971942833
2057,110031.16111598386
2058,214323.41555250992
2059,127295.72876571727
2060,179824.28679647768
2061,174282.12023135053
2062,127245.80053956139
2063,115893.47211366576
2064,135927.39977298607
2065,108761.49138156249
2066,156979.19269189754
2067,114762.89439727846
2068,152031.47695406884
2069,86307.87854608831
2070,116435.07667810029
2071,103366.10313499576
2072,130462.09797397195
2073,124485.59967144554
2074,186303.04391898794
2075,146334.13915608882
2076,117381.39847412406
2077,160206.04869260237
2078,123645.30562144228
2079,129728.58050712247
2080,120570.04505160936
2081,128495.77390275223
2082,121847.37850096641
2083,144678.13450067613
2084,111508.51561895825
2085,117504.07525482976
2086,113025.47332084617
2087,122605.8739753209
2088,96855.86527296212
2089,85023.59360746543
2090,122796.73224653334
2091,100775.41801445217
2092,116336.1645492502
2093,107100.93490040144
2094,106734.15796016407
2095,144313.75752221048
2096,86036.261288878
2097,99619.12335760737
2098,144034.1101960681
2099,60767.49314694983
2100,69533.93096108206
2101,107354.42099335945
2102,126010.16638428693
2103,103892.12787915385
2104,139029.91745287427
2105,126189.42853196868
2106,61012.82927576765
2107,186482.77743977797
2108,113395.58100809396
2109,108221.91963831945
2110,122832.84078067483
2111,135281.9054088748
2112,135337.83314266565
2113,119531.22950161724
2114,120678.87307115502
2115,161490.7450477061
2116,115232.11195548385
2117,144144.17132354542
2118,122081.76657415612
2119,121119.46702687653
2120,114174.11645013558
2121,95996.88114952644
2122,120624.66312439156
2123,87398.92907021703
2124,155761.364362543
2125,122528.71212705053
2126,146448.4124623779
2127,171546.33209182654
2128,125001.61908530933
2129,85903.49078314716
2130,128721.00164491162
2131,142662.52109169887
2132,104122.91779592022
2133,119316.70953670617
2134,114485.51824421187
2135,91883.34137297598
2136,69354.00715687602
2137,104966.48063615675
2138,125227.50942669399
2139,147731.92253236077
2140,137279.01348190324
2141,158934.81391105196
2142,125800.2811551243
2143,150629.16002762498
2144,116101.72613951557
2145,141419.77249949932
